Group,Name,Language,SourceID,Level1 Id,Level2 Id,Level3 Id,Level4 Id,Analyzed [y/n],Text,context level,context text,ref Code,KW Ids,Keywords,Judicial Topic Ids,Judicial Topics,Index Ids,Index Terms,Refference,Calculated refCode,,English
Rabbinic,"Mishnah, ΒΒ",Hebrew,2,33,8,1,,y,"יש נוחלין ומנחילין, ויש נוחלין ולא מנחילין, מנחילין ולא נוחלין, לא נוחלין ולא מנחילין. ואלו נוחלין ומנחילין, האב את הבנים והבנים את האב והאחין מן האב, נוחלין ומנחילין. האיש את אמו והאיש את אשתו, ובני אחיות, נוחלין ולא מנחילין. האשה את בניה והאשה את בעלה ואחי האם, מנחילין ולא נוחלין. והאחים מן האם, לא נוחלין ולא מנחילין:",Level2,"יש נוחלין ומנחילין, ויש נוחלין ולא מנחילין, מנחילין ולא נוחלין, לא נוחלין ולא מנחילין. ואלו נוחלין ומנחילין, האב את הבנים והבנים את האב והאחין מן האב, נוחלין ומנחילין. האיש את אמו והאיש את אשתו, ובני אחיות, נוחלין ולא מנחילין. האשה את בניה והאשה את בעלה ואחי האם, מנחילין ולא נוחלין. והאחים מן האם, לא נוחלין ולא מנחילין:
סדר נחלות כך הוא, (במדבר כז) איש כי ימות ובן אין לו, והעברתם את נחלתו לבתו, בן קודם לבת, וכל יוצאי ירכו של בן קודמין לבת. בת קודמת לאחין. יוצאי ירכה של בת, קודמין לאחין. אחין קודמין לאחי האב. יוצאי ירכן של אחין, קודמין לאחי האב. זה הכלל, כל הקודם בנחלה, יוצאי ירכו קודמין. והאב קודם לכל יוצאי ירכו:
בנות צלפחד נטלו שלשה חלקים בנחלה. חלק אביהן שהיה עם יוצאי מצרים, וחלקו עם אחיו בנכסי חפר. ושהיה בכור נוטל שני חלקים:
אחד הבן ואחד הבת בנחלה, אלא שהבן נוטל פי שנים בנכסי האב ואינו נוטל פי שנים בנכסי האם. והבנות נזונות מנכסי האב ואינן נזונות מנכסי האם:
האומר איש פלוני בני בכור לא יטל פי שנים, איש פלוני בני לא יירש עם אחיו, לא אמר כלום, שהתנה על מה שכתוב בתורה. המחלק נכסיו לבניו על פיו, רבה לאחד ומעט לאחד והשוה להן את הבכור, דבריו קימין. ואם אמר משום ירשה, לא אמר כלום. כתב בין בתחלה בין באמצע בין בסוף משום מתנה, דבריו קימין. האומר איש פלוני יירשני במקום שיש בת, בתי תירשני במקום שיש בן, לא אמר כלום, שהתנה על מה שכתוב בתורה. רבי יוחנן בן ברוקה אומר, אם אמר על מי שהוא ראוי לירשו, דבריו קימין. ועל מי שאין ראוי לירשו, אין דבריו קימין. הכותב את נכסיו לאחרים והניח את בניו, מה שעשה עשוי, אבל אין רוח חכמים נוחה הימנו. רבן שמעון בן גמליאל אומר, אם לא היו בניו נוהגין כשורה, זכור לטוב:
האומר זה בני, נאמן. זה אחי, אינו נאמן ונוטל עמו בחלקו. מת, יחזרו נכסים למקומן. נפלו לו נכסים ממקום אחר, יירשו אחיו עמו. מי שמת ונמצאת דיתיקי קשורה על ירכו, הרי זו אינה כלום. זכה בה לאחר, בין מן היורשין בין שאינו מן היורשין, דבריו קימין:
הכותב נכסיו לבניו, צריך שיכתב מהיום ולאחר מיתה, דברי רבי יהודה. רבי יוסי אומר, אינו צריך. הכותב נכסיו לבנו לאחר מותו, האב אינו יכול למכר, מפני שהן כתובין לבן, והבן אינו יכול למכר, מפני שהן ברשות האב. מכר האב, מכורין עד שימות. מכר הבן, אין ללוקח בהן כלום עד שימות האב. האב תולש ומאכיל לכל מי שירצה. ומה שהניח תלוש, הרי הוא של יורשין. הניח בנים גדולים וקטנים, אין הגדולים מתפרנסים על הקטנים ולא הקטנים נזונין על הגדולים, אלא חולקין בשוה. נשאו הגדולים, ישאו הקטנים. ואם אמרו קטנים הרי אנו נושאים כדרך שנשאתם אתם, אין שומעין להם, אלא מה שנתן להם אביהם נתן:
הניח בנות גדולות וקטנות, אין הגדולות מתפרנסות על הקטנות ולא הקטנות נזונות על הגדולות, אלא חולקות בשוה. נשאו גדולות, ישאו קטנות. ואם אמרו קטנות, הרי אנו נושאות כדרך שנשאתם אתם, אין שומעין להן. זה חמר בבנות מבבנים, שהבנות נזונות על הבנים ואין נזונות על הבנות:",000200330008000100000000,"309, 310, 312, 315","agnatic succession, intestate succession, degrees of kinship, consanguinity","28, 30, 31","Intestacy, Classes of Heirs, Women Inheritance rights","346, 757, 758","נוחלין, סדר נחלות, מנחילין",Mishnah Bava batra 8:1,000200330008000100000000,,"There are those who receive inheritance and transmit inheritance;
and there are those who receive inheritance but do not transmit inheritance;
transmit inheritance but do not receive inheritance;
neither receive inheritance nor transmit inheritance.
The following receive inheritance and transmit inheritance:
a father vis-à-vis his sons;
sons vis-à-vis their father;
brothers of the same father [vis-à-vis each other]—
these receive inheritance and transmit inheritance.
A man from his mother;
a man from his wife;
and the sons of sisters—
these receive inheritance but do not transmit inheritance.
A woman to her sons;
and a woman to her husband;
and a mother’s brothers—
these transmit inheritance but do not receive inheritance. And maternal brothers—
these neither receive inheritance nor transmit inheritance."
,,Hebrew,2,33,8,2,,y,"סדר נחלות כך הוא, (במדבר כז) איש כי ימות ובן אין לו, והעברתם את נחלתו לבתו, בן קודם לבת, וכל יוצאי ירכו של בן קודמין לבת. בת קודמת לאחין. יוצאי ירכה של בת, קודמין לאחין. אחין קודמין לאחי האב. יוצאי ירכן של אחין, קודמין לאחי האב. זה הכלל, כל הקודם בנחלה, יוצאי ירכו קודמין. והאב קודם לכל יוצאי ירכו:",Level2,"יש נוחלין ומנחילין, ויש נוחלין ולא מנחילין, מנחילין ולא נוחלין, לא נוחלין ולא מנחילין. ואלו נוחלין ומנחילין, האב את הבנים והבנים את האב והאחין מן האב, נוחלין ומנחילין. האיש את אמו והאיש את אשתו, ובני אחיות, נוחלין ולא מנחילין. האשה את בניה והאשה את בעלה ואחי האם, מנחילין ולא נוחלין. והאחים מן האם, לא נוחלין ולא מנחילין:
סדר נחלות כך הוא, (במדבר כז) איש כי ימות ובן אין לו, והעברתם את נחלתו לבתו, בן קודם לבת, וכל יוצאי ירכו של בן קודמין לבת. בת קודמת לאחין. יוצאי ירכה של בת, קודמין לאחין. אחין קודמין לאחי האב. יוצאי ירכן של אחין, קודמין לאחי האב. זה הכלל, כל הקודם בנחלה, יוצאי ירכו קודמין. והאב קודם לכל יוצאי ירכו:
בנות צלפחד נטלו שלשה חלקים בנחלה. חלק אביהן שהיה עם יוצאי מצרים, וחלקו עם אחיו בנכסי חפר. ושהיה בכור נוטל שני חלקים:
אחד הבן ואחד הבת בנחלה, אלא שהבן נוטל פי שנים בנכסי האב ואינו נוטל פי שנים בנכסי האם. והבנות נזונות מנכסי האב ואינן נזונות מנכסי האם:
האומר איש פלוני בני בכור לא יטל פי שנים, איש פלוני בני לא יירש עם אחיו, לא אמר כלום, שהתנה על מה שכתוב בתורה. המחלק נכסיו לבניו על פיו, רבה לאחד ומעט לאחד והשוה להן את הבכור, דבריו קימין. ואם אמר משום ירשה, לא אמר כלום. כתב בין בתחלה בין באמצע בין בסוף משום מתנה, דבריו קימין. האומר איש פלוני יירשני במקום שיש בת, בתי תירשני במקום שיש בן, לא אמר כלום, שהתנה על מה שכתוב בתורה. רבי יוחנן בן ברוקה אומר, אם אמר על מי שהוא ראוי לירשו, דבריו קימין. ועל מי שאין ראוי לירשו, אין דבריו קימין. הכותב את נכסיו לאחרים והניח את בניו, מה שעשה עשוי, אבל אין רוח חכמים נוחה הימנו. רבן שמעון בן גמליאל אומר, אם לא היו בניו נוהגין כשורה, זכור לטוב:
האומר זה בני, נאמן. זה אחי, אינו נאמן ונוטל עמו בחלקו. מת, יחזרו נכסים למקומן. נפלו לו נכסים ממקום אחר, יירשו אחיו עמו. מי שמת ונמצאת דיתיקי קשורה על ירכו, הרי זו אינה כלום. זכה בה לאחר, בין מן היורשין בין שאינו מן היורשין, דבריו קימין:
הכותב נכסיו לבניו, צריך שיכתב מהיום ולאחר מיתה, דברי רבי יהודה. רבי יוסי אומר, אינו צריך. הכותב נכסיו לבנו לאחר מותו, האב אינו יכול למכר, מפני שהן כתובין לבן, והבן אינו יכול למכר, מפני שהן ברשות האב. מכר האב, מכורין עד שימות. מכר הבן, אין ללוקח בהן כלום עד שימות האב. האב תולש ומאכיל לכל מי שירצה. ומה שהניח תלוש, הרי הוא של יורשין. הניח בנים גדולים וקטנים, אין הגדולים מתפרנסים על הקטנים ולא הקטנים נזונין על הגדולים, אלא חולקין בשוה. נשאו הגדולים, ישאו הקטנים. ואם אמרו קטנים הרי אנו נושאים כדרך שנשאתם אתם, אין שומעין להם, אלא מה שנתן להם אביהם נתן:
הניח בנות גדולות וקטנות, אין הגדולות מתפרנסות על הקטנות ולא הקטנות נזונות על הגדולות, אלא חולקות בשוה. נשאו גדולות, ישאו קטנות. ואם אמרו קטנות, הרי אנו נושאות כדרך שנשאתם אתם, אין שומעין להן. זה חמר בבנות מבבנים, שהבנות נזונות על הבנים ואין נזונות על הבנות:",000200330008000200000000,"69, 95, 178","intestacy, right of representation, heir","28, 30","Intestacy, Classes of Heirs",347,כל הקודם בנחלה,Mishnah Bava batra 8:2,000200330008000200000000,,"The order of inheritances is thus:
Should a man die and have no son, then you shall transfer his inheritance to his daughter:
The son precedes the daughter,
and all the lineal descendants of the son precede the daughter.
The daughter precedes the brothers,
the lineal descendants of the daughter precede the brothers.
The brothers precede the father’s brothers,
the lineal descendants of the son precede the father’s brothers.
This is the rule:
Anyone who precedes in inheritance, his lineal descendants precede [as well],
and a father precedes any of his lineal descendants."
,,Hebrew,2,33,8,3,,y,"בנות צלפחד נטלו שלשה חלקים בנחלה. חלק אביהן שהיה עם יוצאי מצרים, וחלקו עם אחיו בנכסי חפר. ושהיה בכור נוטל שני חלקים:",Level2,"יש נוחלין ומנחילין, ויש נוחלין ולא מנחילין, מנחילין ולא נוחלין, לא נוחלין ולא מנחילין. ואלו נוחלין ומנחילין, האב את הבנים והבנים את האב והאחין מן האב, נוחלין ומנחילין. האיש את אמו והאיש את אשתו, ובני אחיות, נוחלין ולא מנחילין. האשה את בניה והאשה את בעלה ואחי האם, מנחילין ולא נוחלין. והאחים מן האם, לא נוחלין ולא מנחילין:
סדר נחלות כך הוא, (במדבר כז) איש כי ימות ובן אין לו, והעברתם את נחלתו לבתו, בן קודם לבת, וכל יוצאי ירכו של בן קודמין לבת. בת קודמת לאחין. יוצאי ירכה של בת, קודמין לאחין. אחין קודמין לאחי האב. יוצאי ירכן של אחין, קודמין לאחי האב. זה הכלל, כל הקודם בנחלה, יוצאי ירכו קודמין. והאב קודם לכל יוצאי ירכו:
בנות צלפחד נטלו שלשה חלקים בנחלה. חלק אביהן שהיה עם יוצאי מצרים, וחלקו עם אחיו בנכסי חפר. ושהיה בכור נוטל שני חלקים:
אחד הבן ואחד הבת בנחלה, אלא שהבן נוטל פי שנים בנכסי האב ואינו נוטל פי שנים בנכסי האם. והבנות נזונות מנכסי האב ואינן נזונות מנכסי האם:
האומר איש פלוני בני בכור לא יטל פי שנים, איש פלוני בני לא יירש עם אחיו, לא אמר כלום, שהתנה על מה שכתוב בתורה. המחלק נכסיו לבניו על פיו, רבה לאחד ומעט לאחד והשוה להן את הבכור, דבריו קימין. ואם אמר משום ירשה, לא אמר כלום. כתב בין בתחלה בין באמצע בין בסוף משום מתנה, דבריו קימין. האומר איש פלוני יירשני במקום שיש בת, בתי תירשני במקום שיש בן, לא אמר כלום, שהתנה על מה שכתוב בתורה. רבי יוחנן בן ברוקה אומר, אם אמר על מי שהוא ראוי לירשו, דבריו קימין. ועל מי שאין ראוי לירשו, אין דבריו קימין. הכותב את נכסיו לאחרים והניח את בניו, מה שעשה עשוי, אבל אין רוח חכמים נוחה הימנו. רבן שמעון בן גמליאל אומר, אם לא היו בניו נוהגין כשורה, זכור לטוב:
האומר זה בני, נאמן. זה אחי, אינו נאמן ונוטל עמו בחלקו. מת, יחזרו נכסים למקומן. נפלו לו נכסים ממקום אחר, יירשו אחיו עמו. מי שמת ונמצאת דיתיקי קשורה על ירכו, הרי זו אינה כלום. זכה בה לאחר, בין מן היורשין בין שאינו מן היורשין, דבריו קימין:
הכותב נכסיו לבניו, צריך שיכתב מהיום ולאחר מיתה, דברי רבי יהודה. רבי יוסי אומר, אינו צריך. הכותב נכסיו לבנו לאחר מותו, האב אינו יכול למכר, מפני שהן כתובין לבן, והבן אינו יכול למכר, מפני שהן ברשות האב. מכר האב, מכורין עד שימות. מכר הבן, אין ללוקח בהן כלום עד שימות האב. האב תולש ומאכיל לכל מי שירצה. ומה שהניח תלוש, הרי הוא של יורשין. הניח בנים גדולים וקטנים, אין הגדולים מתפרנסים על הקטנים ולא הקטנים נזונין על הגדולים, אלא חולקין בשוה. נשאו הגדולים, ישאו הקטנים. ואם אמרו קטנים הרי אנו נושאים כדרך שנשאתם אתם, אין שומעין להם, אלא מה שנתן להם אביהם נתן:
הניח בנות גדולות וקטנות, אין הגדולות מתפרנסות על הקטנות ולא הקטנות נזונות על הגדולות, אלא חולקות בשוה. נשאו גדולות, ישאו קטנות. ואם אמרו קטנות, הרי אנו נושאות כדרך שנשאתם אתם, אין שומעין להן. זה חמר בבנות מבבנים, שהבנות נזונות על הבנים ואין נזונות על הבנות:",000200330008000300000000,NULL,NULL,NULL,NULL,NULL,NULL,Mishnah Bava batra 8:3,000200330008000300000000,,"The daughters of Zelophehad took three shares in the inheritance:
(1) their father’s inheritance, who was among those who left Egypt;
(2) and his share among his brothers in the property of Hepher;
(3) and since he was a firstborn, he takes two shares."
,,Hebrew,2,33,8,4,,y,"אחד הבן ואחד הבת בנחלה, אלא שהבן נוטל פי שנים בנכסי האב ואינו נוטל פי שנים בנכסי האם. והבנות נזונות מנכסי האב ואינן נזונות מנכסי האם:",Level2,"יש נוחלין ומנחילין, ויש נוחלין ולא מנחילין, מנחילין ולא נוחלין, לא נוחלין ולא מנחילין. ואלו נוחלין ומנחילין, האב את הבנים והבנים את האב והאחין מן האב, נוחלין ומנחילין. האיש את אמו והאיש את אשתו, ובני אחיות, נוחלין ולא מנחילין. האשה את בניה והאשה את בעלה ואחי האם, מנחילין ולא נוחלין. והאחים מן האם, לא נוחלין ולא מנחילין:
סדר נחלות כך הוא, (במדבר כז) איש כי ימות ובן אין לו, והעברתם את נחלתו לבתו, בן קודם לבת, וכל יוצאי ירכו של בן קודמין לבת. בת קודמת לאחין. יוצאי ירכה של בת, קודמין לאחין. אחין קודמין לאחי האב. יוצאי ירכן של אחין, קודמין לאחי האב. זה הכלל, כל הקודם בנחלה, יוצאי ירכו קודמין. והאב קודם לכל יוצאי ירכו:
בנות צלפחד נטלו שלשה חלקים בנחלה. חלק אביהן שהיה עם יוצאי מצרים, וחלקו עם אחיו בנכסי חפר. ושהיה בכור נוטל שני חלקים:
אחד הבן ואחד הבת בנחלה, אלא שהבן נוטל פי שנים בנכסי האב ואינו נוטל פי שנים בנכסי האם. והבנות נזונות מנכסי האב ואינן נזונות מנכסי האם:
האומר איש פלוני בני בכור לא יטל פי שנים, איש פלוני בני לא יירש עם אחיו, לא אמר כלום, שהתנה על מה שכתוב בתורה. המחלק נכסיו לבניו על פיו, רבה לאחד ומעט לאחד והשוה להן את הבכור, דבריו קימין. ואם אמר משום ירשה, לא אמר כלום. כתב בין בתחלה בין באמצע בין בסוף משום מתנה, דבריו קימין. האומר איש פלוני יירשני במקום שיש בת, בתי תירשני במקום שיש בן, לא אמר כלום, שהתנה על מה שכתוב בתורה. רבי יוחנן בן ברוקה אומר, אם אמר על מי שהוא ראוי לירשו, דבריו קימין. ועל מי שאין ראוי לירשו, אין דבריו קימין. הכותב את נכסיו לאחרים והניח את בניו, מה שעשה עשוי, אבל אין רוח חכמים נוחה הימנו. רבן שמעון בן גמליאל אומר, אם לא היו בניו נוהגין כשורה, זכור לטוב:
האומר זה בני, נאמן. זה אחי, אינו נאמן ונוטל עמו בחלקו. מת, יחזרו נכסים למקומן. נפלו לו נכסים ממקום אחר, יירשו אחיו עמו. מי שמת ונמצאת דיתיקי קשורה על ירכו, הרי זו אינה כלום. זכה בה לאחר, בין מן היורשין בין שאינו מן היורשין, דבריו קימין:
הכותב נכסיו לבניו, צריך שיכתב מהיום ולאחר מיתה, דברי רבי יהודה. רבי יוסי אומר, אינו צריך. הכותב נכסיו לבנו לאחר מותו, האב אינו יכול למכר, מפני שהן כתובין לבן, והבן אינו יכול למכר, מפני שהן ברשות האב. מכר האב, מכורין עד שימות. מכר הבן, אין ללוקח בהן כלום עד שימות האב. האב תולש ומאכיל לכל מי שירצה. ומה שהניח תלוש, הרי הוא של יורשין. הניח בנים גדולים וקטנים, אין הגדולים מתפרנסים על הקטנים ולא הקטנים נזונין על הגדולים, אלא חולקין בשוה. נשאו הגדולים, ישאו הקטנים. ואם אמרו קטנים הרי אנו נושאים כדרך שנשאתם אתם, אין שומעין להם, אלא מה שנתן להם אביהם נתן:
הניח בנות גדולות וקטנות, אין הגדולות מתפרנסות על הקטנות ולא הקטנות נזונות על הגדולות, אלא חולקות בשוה. נשאו גדולות, ישאו קטנות. ואם אמרו קטנות, הרי אנו נושאות כדרך שנשאתם אתם, אין שומעין להן. זה חמר בבנות מבבנים, שהבנות נזונות על הבנים ואין נזונות על הבנות:",000200330008000400000000,"69, 178","intestacy, heir","28, 31","Intestacy, Women Inheritance rights","61, 62, 349, 350, 578","בכור, מזונות, נכסי האב, נכסי האם, פי שנים",Mishnah Bava batra 8:4,000200330008000400000000,,"The law is one and the same for the son and the daughter in inheritance,
except that the son takes a double portion from the property of the father,
but he does not take a double portion from the property of the mother;
and daughters are maintained from the father’s property;
but they are not maintained from the mother’s property."
,,Hebrew,2,33,8,5,,y,"האומר איש פלוני בני בכור לא יטל פי שנים, איש פלוני בני לא יירש עם אחיו, לא אמר כלום, שהתנה על מה שכתוב בתורה. המחלק נכסיו לבניו על פיו, רבה לאחד ומעט לאחד והשוה להן את הבכור, דבריו קימין. ואם אמר משום ירשה, לא אמר כלום. כתב בין בתחלה בין באמצע בין בסוף משום מתנה, דבריו קימין. האומר איש פלוני יירשני במקום שיש בת, בתי תירשני במקום שיש בן, לא אמר כלום, שהתנה על מה שכתוב בתורה. רבי יוחנן בן ברוקה אומר, אם אמר על מי שהוא ראוי לירשו, דבריו קימין. ועל מי שאין ראוי לירשו, אין דבריו קימין. הכותב את נכסיו לאחרים והניח את בניו, מה שעשה עשוי, אבל אין רוח חכמים נוחה הימנו. רבן שמעון בן גמליאל אומר, אם לא היו בניו נוהגין כשורה, זכור לטוב:",Level2,"יש נוחלין ומנחילין, ויש נוחלין ולא מנחילין, מנחילין ולא נוחלין, לא נוחלין ולא מנחילין. ואלו נוחלין ומנחילין, האב את הבנים והבנים את האב והאחין מן האב, נוחלין ומנחילין. האיש את אמו והאיש את אשתו, ובני אחיות, נוחלין ולא מנחילין. האשה את בניה והאשה את בעלה ואחי האם, מנחילין ולא נוחלין. והאחים מן האם, לא נוחלין ולא מנחילין:
סדר נחלות כך הוא, (במדבר כז) איש כי ימות ובן אין לו, והעברתם את נחלתו לבתו, בן קודם לבת, וכל יוצאי ירכו של בן קודמין לבת. בת קודמת לאחין. יוצאי ירכה של בת, קודמין לאחין. אחין קודמין לאחי האב. יוצאי ירכן של אחין, קודמין לאחי האב. זה הכלל, כל הקודם בנחלה, יוצאי ירכו קודמין. והאב קודם לכל יוצאי ירכו:
בנות צלפחד נטלו שלשה חלקים בנחלה. חלק אביהן שהיה עם יוצאי מצרים, וחלקו עם אחיו בנכסי חפר. ושהיה בכור נוטל שני חלקים:
אחד הבן ואחד הבת בנחלה, אלא שהבן נוטל פי שנים בנכסי האב ואינו נוטל פי שנים בנכסי האם. והבנות נזונות מנכסי האב ואינן נזונות מנכסי האם:
האומר איש פלוני בני בכור לא יטל פי שנים, איש פלוני בני לא יירש עם אחיו, לא אמר כלום, שהתנה על מה שכתוב בתורה. המחלק נכסיו לבניו על פיו, רבה לאחד ומעט לאחד והשוה להן את הבכור, דבריו קימין. ואם אמר משום ירשה, לא אמר כלום. כתב בין בתחלה בין באמצע בין בסוף משום מתנה, דבריו קימין. האומר איש פלוני יירשני במקום שיש בת, בתי תירשני במקום שיש בן, לא אמר כלום, שהתנה על מה שכתוב בתורה. רבי יוחנן בן ברוקה אומר, אם אמר על מי שהוא ראוי לירשו, דבריו קימין. ועל מי שאין ראוי לירשו, אין דבריו קימין. הכותב את נכסיו לאחרים והניח את בניו, מה שעשה עשוי, אבל אין רוח חכמים נוחה הימנו. רבן שמעון בן גמליאל אומר, אם לא היו בניו נוהגין כשורה, זכור לטוב:
האומר זה בני, נאמן. זה אחי, אינו נאמן ונוטל עמו בחלקו. מת, יחזרו נכסים למקומן. נפלו לו נכסים ממקום אחר, יירשו אחיו עמו. מי שמת ונמצאת דיתיקי קשורה על ירכו, הרי זו אינה כלום. זכה בה לאחר, בין מן היורשין בין שאינו מן היורשין, דבריו קימין:
הכותב נכסיו לבניו, צריך שיכתב מהיום ולאחר מיתה, דברי רבי יהודה. רבי יוסי אומר, אינו צריך. הכותב נכסיו לבנו לאחר מותו, האב אינו יכול למכר, מפני שהן כתובין לבן, והבן אינו יכול למכר, מפני שהן ברשות האב. מכר האב, מכורין עד שימות. מכר הבן, אין ללוקח בהן כלום עד שימות האב. האב תולש ומאכיל לכל מי שירצה. ומה שהניח תלוש, הרי הוא של יורשין. הניח בנים גדולים וקטנים, אין הגדולים מתפרנסים על הקטנים ולא הקטנים נזונין על הגדולים, אלא חולקין בשוה. נשאו הגדולים, ישאו הקטנים. ואם אמרו קטנים הרי אנו נושאים כדרך שנשאתם אתם, אין שומעין להם, אלא מה שנתן להם אביהם נתן:
הניח בנות גדולות וקטנות, אין הגדולות מתפרנסות על הקטנות ולא הקטנות נזונות על הגדולות, אלא חולקות בשוה. נשאו גדולות, ישאו קטנות. ואם אמרו קטנות, הרי אנו נושאות כדרך שנשאתם אתם, אין שומעין להן. זה חמר בבנות מבבנים, שהבנות נזונות על הבנים ואין נזונות על הבנות:",000200330008000500000000,"73, 178, 327","gift, heir, Testamentary Language","33, 36, 37, 104","Disinheritance, Forms of Will, Deeds of Gift as Wills, Firstborn Inheritance Rights","64, 351, 352, 571","ירושה, התנה על מה שכתוב בתורה, ראוי ליורשו, מתנה",Mishnah Bava batra 8:5,000200330008000500000000,,"One who says:
“So-and-so is my firstborn son, [but nonetheless] may not take a double portion”;
or “So-and-so is my son, [but nonetheless] may not inherit with his brothers”—
his statement is not valid,76
for he has stipulated in contradiction to77 what is written in the Torah.78
One who distributes his property to his sons according to his own determination,79
if he increased for one, or decreased for one, or made the firstborn equal to them—
his words are valid.
But if he said: “As inheritance,”
his statement is not valid.
If he wrote: “As a gift, whether at the beginning, or at the middle, or at the end”—
his words are valid.
If one says: “So-and-so shall inherit from me,” where there is a daughter;
or “My daughter shall inherit from me,” where there is a son—
his statement is not valid,
for he has stipulated in contradiction to80 what is written in the Torah. One who, in writing, cedes his property to others, and left his sons [with nothing]—
what he has done is done,
but the spirit of the Sages82 is uneasy with him.
Rabban Simeon b. Gamaliel says:
If his sons did not behave83 properly,
he is remembered for good.
R. Yohanan b. Beroqa says:
If he said this about one who is eligible to inherit—
his words are valid;
but if about one who is not eligible to inherit—
his words are not valid."
,,Hebrew,2,33,8,6,,y,"האומר זה בני, נאמן. זה אחי, אינו נאמן ונוטל עמו בחלקו. מת, יחזרו נכסים למקומן. נפלו לו נכסים ממקום אחר, יירשו אחיו עמו. מי שמת ונמצאת דיתיקי קשורה על ירכו, הרי זו אינה כלום. זכה בה לאחר, בין מן היורשין בין שאינו מן היורשין, דבריו קימין:",Level2,"יש נוחלין ומנחילין, ויש נוחלין ולא מנחילין, מנחילין ולא נוחלין, לא נוחלין ולא מנחילין. ואלו נוחלין ומנחילין, האב את הבנים והבנים את האב והאחין מן האב, נוחלין ומנחילין. האיש את אמו והאיש את אשתו, ובני אחיות, נוחלין ולא מנחילין. האשה את בניה והאשה את בעלה ואחי האם, מנחילין ולא נוחלין. והאחים מן האם, לא נוחלין ולא מנחילין:
סדר נחלות כך הוא, (במדבר כז) איש כי ימות ובן אין לו, והעברתם את נחלתו לבתו, בן קודם לבת, וכל יוצאי ירכו של בן קודמין לבת. בת קודמת לאחין. יוצאי ירכה של בת, קודמין לאחין. אחין קודמין לאחי האב. יוצאי ירכן של אחין, קודמין לאחי האב. זה הכלל, כל הקודם בנחלה, יוצאי ירכו קודמין. והאב קודם לכל יוצאי ירכו:
בנות צלפחד נטלו שלשה חלקים בנחלה. חלק אביהן שהיה עם יוצאי מצרים, וחלקו עם אחיו בנכסי חפר. ושהיה בכור נוטל שני חלקים:
אחד הבן ואחד הבת בנחלה, אלא שהבן נוטל פי שנים בנכסי האב ואינו נוטל פי שנים בנכסי האם. והבנות נזונות מנכסי האב ואינן נזונות מנכסי האם:
האומר איש פלוני בני בכור לא יטל פי שנים, איש פלוני בני לא יירש עם אחיו, לא אמר כלום, שהתנה על מה שכתוב בתורה. המחלק נכסיו לבניו על פיו, רבה לאחד ומעט לאחד והשוה להן את הבכור, דבריו קימין. ואם אמר משום ירשה, לא אמר כלום. כתב בין בתחלה בין באמצע בין בסוף משום מתנה, דבריו קימין. האומר איש פלוני יירשני במקום שיש בת, בתי תירשני במקום שיש בן, לא אמר כלום, שהתנה על מה שכתוב בתורה. רבי יוחנן בן ברוקה אומר, אם אמר על מי שהוא ראוי לירשו, דבריו קימין. ועל מי שאין ראוי לירשו, אין דבריו קימין. הכותב את נכסיו לאחרים והניח את בניו, מה שעשה עשוי, אבל אין רוח חכמים נוחה הימנו. רבן שמעון בן גמליאל אומר, אם לא היו בניו נוהגין כשורה, זכור לטוב:
האומר זה בני, נאמן. זה אחי, אינו נאמן ונוטל עמו בחלקו. מת, יחזרו נכסים למקומן. נפלו לו נכסים ממקום אחר, יירשו אחיו עמו. מי שמת ונמצאת דיתיקי קשורה על ירכו, הרי זו אינה כלום. זכה בה לאחר, בין מן היורשין בין שאינו מן היורשין, דבריו קימין:
הכותב נכסיו לבניו, צריך שיכתב מהיום ולאחר מיתה, דברי רבי יהודה. רבי יוסי אומר, אינו צריך. הכותב נכסיו לבנו לאחר מותו, האב אינו יכול למכר, מפני שהן כתובין לבן, והבן אינו יכול למכר, מפני שהן ברשות האב. מכר האב, מכורין עד שימות. מכר הבן, אין ללוקח בהן כלום עד שימות האב. האב תולש ומאכיל לכל מי שירצה. ומה שהניח תלוש, הרי הוא של יורשין. הניח בנים גדולים וקטנים, אין הגדולים מתפרנסים על הקטנים ולא הקטנים נזונין על הגדולים, אלא חולקין בשוה. נשאו הגדולים, ישאו הקטנים. ואם אמרו קטנים הרי אנו נושאים כדרך שנשאתם אתם, אין שומעין להם, אלא מה שנתן להם אביהם נתן:
הניח בנות גדולות וקטנות, אין הגדולות מתפרנסות על הקטנות ולא הקטנות נזונות על הגדולות, אלא חולקות בשוה. נשאו גדולות, ישאו קטנות. ואם אמרו קטנות, הרי אנו נושאות כדרך שנשאתם אתם, אין שומעין להן. זה חמר בבנות מבבנים, שהבנות נזונות על הבנים ואין נזונות על הבנות:",000200330008000600000000,178,heir,102,Documentary Evidence,"67, 353, 739","דיתיקי, נאמנות, διαθήκη",Mishnah Bava batra 8:6,000200330008000600000000,,"One who says: “This is my son”—he is believed;
“This is my brother”—he is not believed,
and he shares his portion with him.84
If he died, the property returns to its place;
if property fell to him from another place,
his brothers may inherit along with him.
One who died, and a testament was found tied on his thigh—
in this case, this is nothing.
If he granted acquisition to another by means of the document,85
whether among the heirs or whether not among the heirs—
his words are valid."
